,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,label
8273,22,57000,MORTGAGE,4.0,EDUCATION,A,12875,7.9,0,0.23,N,2,0
8274,24,57000,MORTGAGE,0.0,MEDICAL,B,2400,12.69,0,0.04,N,4,0
8275,23,42000,RENT,1.0,PERSONAL,B,7500,10.33,0,0.18,N,4,0
8276,23,36000,RENT,1.0,PERSONAL,D,7500,12.61,1,0.21,Y,2,0
8277,22,57000,MORTGAGE,6.0,PERSONAL,B,11425,9.91,0,0.2,N,4,0
8278,22,42500,RENT,0.0,EDUCATION,A,7500,7.9,0,0.18,N,2,0
8279,21,37260,RENT,1.0,HOMEIMPROVEMENT,D,7500,14.84,1,0.2,Y,2,1
8280,25,57000,MORTGAGE,5.0,PERSONAL,A,13000,8.9,0,0.23,N,2,0
8281,22,44000,RENT,0.0,PERSONAL,A,7500,8.32,0,0.17,N,3,0
8282,22,57000,MORTGAGE,6.0,VENTURE,B,7200,,0,0.13,N,2,0
8283,25,51000,MORTGAGE,9.0,DEBTCONSOLIDATION,D,5500,16.77,1,0.11,Y,2,1
8284,22,57000,MORTGAGE,2.0,MEDICAL,C,5950,13.49,0,0.1,Y,3,0
8285,25,39000,RENT,9.0,MEDICAL,D,7500,15.62,1,0.19,Y,2,1
8286,26,57000,MORTGAGE,6.0,MEDICAL,C,9000,12.99,0,0.16,Y,4,1
8287,26,57000,MORTGAGE,10.0,VENTURE,A,14000,5.42,0,0.25,N,4,0
8288,21,57000,MORTGAGE,5.0,VENTURE,C,14400,,0,0.25,Y,2,1
8289,24,57000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,19725,9.99,0,0.35,N,2,0
8290,23,45000,RENT,5.0,EDUCATION,D,7500,15.37,0,0.17,Y,4,1
8291,22,39000,RENT,1.0,VENTURE,D,7500,,1,0.19,Y,4,1
8292,24,57000,MORTGAGE,8.0,EDUCATION,A,6000,5.99,0,0.11,N,3,0
8293,26,57000,MORTGAGE,4.0,EDUCATION,C,12000,13.49,0,0.21,Y,2,1
8294,22,57000,MORTGAGE,1.0,VENTURE,A,3200,5.99,0,0.06,N,4,0
8295,26,45450,RENT,2.0,MEDICAL,B,7500,11.14,0,0.17,N,3,1
8296,22,45600,RENT,6.0,EDUCATION,C,7500,,0,0.16,N,4,1
8297,23,57000,MORTGAGE,0.0,VENTURE,B,20000,11.99,0,0.35,N,2,0
8298,26,46800,RENT,6.0,DEBTCONSOLIDATION,B,7500,9.99,0,0.16,N,3,0
8299,21,47500,RENT,2.0,DEBTCONSOLIDATION,B,7500,10.99,0,0.16,N,2,1
8300,23,57000,MORTGAGE,7.0,PERSONAL,A,9250,5.99,0,0.16,N,4,0
8301,25,57000,OWN,9.0,MEDICAL,B,12000,10.59,0,0.21,N,3,0
8302,23,48000,RENT,4.0,MEDICAL,A,7500,5.79,0,0.16,N,4,0
8303,22,42000,RENT,7.0,DEBTCONSOLIDATION,E,7500,17.04,1,0.18,N,2,1
8304,25,48000,RENT,9.0,DEBTCONSOLIDATION,C,7500,12.53,0,0.16,N,3,1
8305,23,57000,MORTGAGE,1.0,MEDICAL,C,4200,12.68,0,0.07,Y,4,1
8306,24,57000,MORTGAGE,5.0,EDUCATION,A,8000,5.42,0,0.14,N,3,0
8307,24,57000,MORTGAGE,8.0,VENTURE,D,14000,14.91,0,0.25,N,4,1
8308,23,57000,MORTGAGE,5.0,VENTURE,B,18000,11.11,0,0.32,N,2,0
8309,25,48659,RENT,4.0,EDUCATION,B,7500,,0,0.15,N,4,0
8310,23,57000,MORTGAGE,6.0,PERSONAL,A,7000,,0,0.12,N,2,0
8311,22,49000,RENT,7.0,PERSONAL,A,7500,6.62,0,0.15,N,3,0
8312,25,57000,MORTGAGE,5.0,HOMEIMPROVEMENT,D,11200,14.46,0,0.2,Y,4,1
8313,22,43000,RENT,1.0,VENTURE,D,7500,14.96,1,0.17,N,3,1
8314,21,44000,RENT,5.0,MEDICAL,A,7500,7.9,1,0.17,N,3,0
8315,25,50000,RENT,3.0,PERSONAL,B,7500,10.99,0,0.15,N,2,0
8316,23,57000,MORTGAGE,6.0,EDUCATION,D,17500,14.09,0,0.31,Y,3,1
8317,26,44000,RENT,0.0,HOMEIMPROVEMENT,E,7500,16.4,1,0.17,N,3,1
8318,22,50000,RENT,1.0,MEDICAL,A,7500,8.94,0,0.15,N,3,1
8319,25,44000,RENT,7.0,MEDICAL,C,7500,13.92,1,0.17,N,3,1
8320,23,44000,RENT,0.0,VENTURE,E,7500,16.0,1,0.17,N,4,0
8321,22,51000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,12000,11.86,1,0.24,N,3,1
8322,24,50000,RENT,2.0,HOMEIMPROVEMENT,B,7500,10.01,0,0.15,N,3,0
8323,22,57000,MORTGAGE,6.0,EDUCATION,A,7000,7.14,0,0.12,N,3,0
8324,25,57000,OWN,5.0,PERSONAL,C,12000,13.23,0,0.21,N,3,1
8325,22,50000,RENT,1.0,PERSONAL,A,7500,8.32,0,0.15,N,4,0
8326,26,51000,MORTGAGE,5.0,MEDICAL,D,7000,15.21,1,0.14,N,4,0
8327,22,57000,MORTGAGE,5.0,PERSONAL,B,7500,11.86,0,0.13,N,3,0
8328,22,44400,RENT,4.0,DEBTCONSOLIDATION,A,7500,8.49,1,0.17,N,4,1
8329,22,57000,MORTGAGE,5.0,PERSONAL,B,7500,10.25,0,0.13,N,2,0
8330,22,50663,RENT,0.0,DEBTCONSOLIDATION,C,7500,13.22,0,0.15,N,3,0
8331,26,51000,MORTGAGE,10.0,MEDICAL,D,13000,15.33,1,0.25,Y,3,1
8332,22,51000,RENT,6.0,PERSONAL,A,7500,5.99,0,0.15,N,2,1
8333,22,57000,MORTGAGE,6.0,EDUCATION,B,11400,12.53,0,0.2,N,3,0
8334,22,51000,RENT,6.0,EDUCATION,C,7500,,0,0.15,N,4,1
8335,23,52000,RENT,7.0,VENTURE,B,7500,10.38,0,0.14,N,2,0
8336,25,53000,RENT,0.0,EDUCATION,B,7500,10.39,0,0.14,N,4,0
8337,24,55000,RENT,0.0,EDUCATION,A,7500,6.03,0,0.14,N,3,0
8338,24,51000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,12000,,1,0.24,N,3,1
8339,22,55000,RENT,6.0,DEBTCONSOLIDATION,A,7500,6.03,0,0.14,N,2,0
8340,26,57000,MORTGAGE,10.0,VENTURE,B,2500,11.58,0,0.04,N,3,0
8341,24,57000,OWN,8.0,EDUCATION,A,9000,8.0,0,0.16,N,4,0
8342,21,55000,RENT,1.0,EDUCATION,A,7500,7.88,0,0.14,N,2,0
8343,24,57000,MORTGAGE,3.0,VENTURE,A,5500,8.0,0,0.1,N,3,0
8344,23,57000,OWN,7.0,EDUCATION,B,4200,10.51,0,0.07,N,3,0
8345,24,55000,RENT,1.0,HOMEIMPROVEMENT,B,7500,12.53,0,0.14,N,2,0
8346,25,57000,OWN,4.0,MEDICAL,A,900,8.63,0,0.02,N,4,0
8347,22,57000,MORTGAGE,6.0,EDUCATION,B,25000,9.01,0,0.44,N,2,0
8348,25,57000,MORTGAGE,5.0,VENTURE,C,7250,10.59,0,0.13,N,4,1
8349,26,57006,MORTGAGE,10.0,DEBTCONSOLIDATION,A,6000,6.17,0,0.11,N,2,0
8350,23,57000,RENT,8.0,EDUCATION,C,7500,11.97,0,0.13,N,4,1
8351,23,57600,RENT,5.0,MEDICAL,C,7500,13.85,0,0.13,N,3,1
8352,26,57068,OWN,2.0,VENTURE,C,1600,15.23,0,0.03,Y,4,0
8353,22,52000,RENT,1.0,HOMEIMPROVEMENT,D,7500,,1,0.14,Y,4,1
8354,25,57120,MORTGAGE,,MEDICAL,B,25000,10.99,0,0.44,N,4,0
8355,23,57188,MORTGAGE,7.0,VENTURE,A,17450,6.62,0,0.31,N,3,0
8356,21,57192,MORTGAGE,0.0,MEDICAL,A,8000,7.49,0,0.14,N,3,0
8357,23,59000,RENT,7.0,EDUCATION,A,7500,6.54,0,0.13,N,2,0
8358,25,53000,RENT,3.0,MEDICAL,D,7500,12.92,1,0.14,N,4,1
8359,21,57200,MORTGAGE,5.0,DEBTCONSOLIDATION,A,8000,6.03,0,0.14,N,2,0
8360,22,57200,MORTGAGE,7.0,DEBTCONSOLIDATION,A,7500,7.51,0,0.13,N,3,0
8361,25,57200,MORTGAGE,1.0,EDUCATION,A,2400,7.49,0,0.04,N,2,0
8362,22,57200,MORTGAGE,4.0,EDUCATION,A,7000,7.51,0,0.12,N,2,0
8363,25,60000,RENT,6.0,MEDICAL,C,7500,14.27,0,0.13,Y,2,1
8364,22,57204,MORTGAGE,6.0,EDUCATION,D,9000,15.58,0,0.16,Y,3,1
8365,22,60000,RENT,6.0,MEDICAL,B,7500,9.99,0,0.13,N,3,0
8366,23,60000,RENT,4.0,PERSONAL,A,7500,7.66,0,0.13,N,2,0
8367,25,57400,MORTGAGE,9.0,DEBTCONSOLIDATION,A,8475,6.99,0,0.15,N,2,0
8368,22,57400,MORTGAGE,0.0,EDUCATION,A,10500,7.75,0,0.18,N,3,0
8369,24,57431,MORTGAGE,8.0,PERSONAL,A,4000,6.76,0,0.07,N,3,0
8370,22,60000,RENT,3.0,PERSONAL,A,7500,6.17,0,0.13,N,3,0
8371,22,60000,RENT,1.0,VENTURE,B,7500,,0,0.13,N,4,0
8372,23,57468,MORTGAGE,8.0,EDUCATION,B,14075,9.91,0,0.24,N,2,0
8373,23,60000,RENT,8.0,VENTURE,A,7500,9.07,0,0.13,N,2,0
8374,21,57500,MORTGAGE,6.0,VENTURE,A,4000,7.9,0,0.07,N,3,1
8375,22,60000,RENT,6.0,EDUCATION,C,7500,11.34,0,0.13,Y,4,1
8376,21,61000,RENT,3.0,EDUCATION,B,7500,10.39,0,0.12,N,2,0
8377,26,64000,RENT,8.0,DEBTCONSOLIDATION,B,7500,9.83,0,0.12,N,3,0
8378,25,57500,MORTGAGE,5.0,MEDICAL,C,12275,,0,0.21,Y,3,1
8379,26,57500,MORTGAGE,2.0,DEBTCONSOLIDATION,A,7750,6.76,0,0.13,N,3,0
8380,25,51500,OTHER,1.0,MEDICAL,D,13000,16.07,1,0.25,N,2,1
8381,26,66000,RENT,2.0,EDUCATION,A,7500,6.62,0,0.11,N,2,0
8382,25,67000,RENT,7.0,MEDICAL,B,7500,12.18,0,0.11,N,4,0
8383,23,57504,MORTGAGE,1.0,DEBTCONSOLIDATION,A,9000,6.54,0,0.16,N,3,0
8384,23,57504,MORTGAGE,7.0,PERSONAL,A,10000,8.59,0,0.17,N,2,0
8385,26,57550,MORTGAGE,,DEBTCONSOLIDATION,A,3500,5.42,0,0.06,N,4,0
8386,22,57564,MORTGAGE,6.0,MEDICAL,B,21000,11.48,0,0.36,N,3,0
8387,22,67500,RENT,1.0,VENTURE,B,7500,9.76,0,0.11,N,2,1
8388,24,68000,RENT,0.0,PERSONAL,B,7500,11.99,0,0.11,N,2,0
8389,23,68000,RENT,1.0,EDUCATION,B,7500,11.49,0,0.11,N,3,0
8390,24,57600,MORTGAGE,8.0,HOMEIMPROVEMENT,A,10500,6.62,0,0.18,N,3,0
8391,26,57600,MORTGAGE,10.0,MEDICAL,B,1800,12.42,0,0.03,N,3,0
8392,23,57600,MORTGAGE,,DEBTCONSOLIDATION,A,10000,6.03,0,0.17,N,4,0
8393,22,57600,OWN,6.0,VENTURE,A,6500,7.49,0,0.11,N,3,0
8394,22,57600,OWN,,EDUCATION,A,1500,5.99,0,0.03,N,3,0
8395,23,51600,MORTGAGE,1.0,PERSONAL,B,4800,10.99,1,0.09,N,3,1
8396,24,57600,MORTGAGE,,HOMEIMPROVEMENT,A,3300,5.42,0,0.06,N,4,0
8397,23,62844,RENT,7.0,HOMEIMPROVEMENT,C,7500,11.97,1,0.12,N,4,1
8398,22,57600,MORTGAGE,6.0,VENTURE,B,6000,10.74,0,0.1,N,3,0
8399,24,57600,MORTGAGE,9.0,VENTURE,B,6500,,0,0.11,N,2,0
8400,24,69996,RENT,5.0,VENTURE,A,7500,7.49,0,0.11,N,2,0
8401,23,64000,RENT,0.0,HOMEIMPROVEMENT,D,7500,13.55,1,0.12,N,3,0
8402,22,57600,MORTGAGE,1.0,PERSONAL,B,6000,10.0,0,0.1,N,2,0
8403,22,57600,MORTGAGE,2.0,DEBTCONSOLIDATION,C,4000,,0,0.07,Y,2,1
8404,23,57600,MORTGAGE,6.0,DEBTCONSOLIDATION,A,4000,5.42,0,0.07,N,2,0
8405,23,57600,MORTGAGE,7.0,PERSONAL,A,5000,5.79,0,0.09,N,3,0
8406,21,72000,RENT,1.0,EDUCATION,C,7500,13.22,0,0.1,N,3,1
8407,23,57600,MORTGAGE,7.0,DEBTCONSOLIDATION,A,4000,,0,0.07,N,3,0
8408,22,72000,RENT,3.0,EDUCATION,C,7500,11.41,0,0.1,N,3,1
8409,23,75000,RENT,8.0,EDUCATION,C,7500,13.48,0,0.1,Y,3,1
8410,23,75000,RENT,4.0,EDUCATION,B,7500,11.83,0,0.1,N,2,0
8411,25,57600,MORTGAGE,4.0,PERSONAL,A,7000,7.88,0,0.12,N,3,0
8412,23,57600,MORTGAGE,7.0,EDUCATION,C,10000,13.11,0,0.17,N,3,1
8413,25,58650,RENT,5.0,MEDICAL,D,7500,15.37,1,0.11,N,4,1
8414,24,79992,RENT,0.0,DEBTCONSOLIDATION,B,7500,10.71,0,0.09,N,4,0
8415,23,57600,MORTGAGE,0.0,VENTURE,B,1000,,0,0.02,N,2,0
8416,23,57664,MORTGAGE,4.0,EDUCATION,A,10000,6.62,0,0.17,N,4,0
8417,25,74004,RENT,2.0,DEBTCONSOLIDATION,D,7500,12.61,1,0.1,Y,4,1
8418,23,57700,MORTGAGE,7.0,PERSONAL,B,3500,10.65,0,0.06,N,4,0
8419,21,57700,MORTGAGE,5.0,VENTURE,B,13500,9.91,0,0.23,N,2,0
8420,25,57700,MORTGAGE,9.0,HOMEIMPROVEMENT,A,9000,,0,0.16,N,3,0
8421,22,76500,RENT,0.0,HOMEIMPROVEMENT,D,7500,13.24,1,0.1,Y,4,1
8422,23,57738,MORTGAGE,7.0,EDUCATION,A,7000,7.14,0,0.12,N,4,0
8423,23,57744,MORTGAGE,7.0,PERSONAL,B,2500,10.37,0,0.04,N,2,0
8424,23,87000,RENT,1.0,DEBTCONSOLIDATION,B,7500,10.33,0,0.09,N,2,0
8425,23,90000,RENT,5.0,VENTURE,D,7500,15.58,0,0.08,Y,3,0
8426,22,66300,RENT,3.0,MEDICAL,D,7500,14.96,1,0.1,N,2,0
8427,23,90000,RENT,7.0,EDUCATION,C,7500,11.03,0,0.08,N,4,1
8428,23,57850,MORTGAGE,8.0,EDUCATION,B,4000,10.99,0,0.07,N,2,0
8429,22,57860,MORTGAGE,1.0,EDUCATION,C,20000,11.41,0,0.35,N,3,1
8430,22,57900,MORTGAGE,3.0,EDUCATION,A,4850,8.49,0,0.08,N,2,0
8431,24,79500,RENT,2.0,VENTURE,D,7500,16.89,1,0.09,N,4,1
8432,22,57996,MORTGAGE,4.0,VENTURE,A,21250,6.91,0,0.37,N,4,0
8433,24,100300,RENT,3.0,MEDICAL,B,7500,11.49,0,0.07,N,4,0
8434,23,57996,MORTGAGE,5.0,EDUCATION,A,8800,7.51,0,0.15,N,2,0
8435,23,115275,RENT,7.0,DEBTCONSOLIDATION,C,7500,11.28,0,0.07,Y,4,1
8436,26,116600,RENT,2.0,HOMEIMPROVEMENT,C,7500,11.59,0,0.06,Y,3,1
8437,23,116700,RENT,2.0,EDUCATION,C,7500,,0,0.06,N,4,1
8438,22,57996,MORTGAGE,2.0,VENTURE,B,2500,12.53,0,0.04,N,3,0
8439,26,108000,RENT,2.0,DEBTCONSOLIDATION,D,7500,16.77,1,0.07,Y,3,1
8440,24,57996,MORTGAGE,5.0,HOMEIMPROVEMENT,B,2400,11.89,0,0.04,N,4,0
8441,25,125000,RENT,3.0,HOMEIMPROVEMENT,B,7500,12.69,0,0.06,N,4,0
8442,26,51996,MORTGAGE,2.0,MEDICAL,E,6500,15.68,1,0.13,N,4,1
8443,23,57996,MORTGAGE,7.0,DEBTCONSOLIDATION,A,7200,,0,0.12,N,2,0
8444,26,230000,RENT,0.0,EDUCATION,A,7500,8.0,0,0.03,N,2,1
8445,26,58000,MORTGAGE,5.0,MEDICAL,B,31300,11.71,0,0.54,N,3,1
8446,26,50000,RENT,3.0,EDUCATION,B,7525,11.49,0,0.15,N,2,0
8447,24,20400,RENT,3.0,VENTURE,C,7550,14.79,1,0.37,N,4,1
8448,25,58000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,7200,11.71,0,0.12,N,3,0
8449,24,58000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,15700,7.9,0,0.27,N,3,0
8450,24,58000,MORTGAGE,3.0,EDUCATION,D,11000,16.77,0,0.19,N,4,0
8451,22,70000,RENT,4.0,VENTURE,A,7550,7.51,0,0.11,N,2,0
8452,26,56950,RENT,10.0,MEDICAL,B,7550,9.99,1,0.11,N,3,0
8453,24,58000,MORTGAGE,3.0,PERSONAL,D,15000,,0,0.26,N,4,1
8454,25,54000,RENT,7.0,HOMEIMPROVEMENT,A,7575,6.99,0,0.14,N,4,0
8455,22,58000,OWN,6.0,MEDICAL,B,20000,11.99,0,0.34,N,4,0
8456,26,58000,MORTGAGE,0.0,VENTURE,B,11600,11.99,0,0.2,N,3,0
8457,22,52000,MORTGAGE,6.0,DEBTCONSOLIDATION,D,14825,15.62,1,0.29,N,3,1
8458,25,41412,RENT,,MEDICAL,B,7600,11.12,0,0.18,N,3,0
8459,25,39000,RENT,3.0,MEDICAL,C,7600,12.84,1,0.19,N,3,1
8460,22,49000,RENT,0.0,EDUCATION,D,7600,15.62,1,0.16,N,4,1
8461,25,60000,RENT,1.0,HOMEIMPROVEMENT,B,7600,12.21,0,0.13,N,4,0
8462,26,67000,RENT,2.0,VENTURE,B,7600,10.0,0,0.11,N,4,0
8463,24,58000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,7000,6.99,0,0.12,N,4,0
8464,25,61680,RENT,1.0,VENTURE,C,7600,13.23,1,0.12,N,4,1
8465,26,58000,MORTGAGE,5.0,PERSONAL,A,10000,,0,0.17,N,4,0
8466,24,58000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,6000,5.42,0,0.1,N,4,0
8467,24,58000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,3000,5.42,0,0.05,N,4,0
8468,21,58000,MORTGAGE,3.0,EDUCATION,A,4500,6.92,0,0.08,N,4,0
8469,24,76554,RENT,8.0,HOMEIMPROVEMENT,D,7600,12.61,0,0.1,N,2,0
8470,23,57000,RENT,5.0,VENTURE,B,7650,11.71,0,0.13,N,4,0
8471,26,58000,MORTGAGE,2.0,PERSONAL,A,3000,6.92,0,0.05,N,4,0
8472,25,65000,RENT,6.0,PERSONAL,D,7675,15.33,0,0.12,Y,3,1
8473,22,23400,RENT,,EDUCATION,A,7700,5.99,1,0.33,N,2,1
8474,24,52000,MORTGAGE,8.0,EDUCATION,D,5000,15.28,1,0.1,N,4,0
8475,25,24000,RENT,6.0,PERSONAL,A,7700,8.9,1,0.32,N,3,1
8476,24,58000,MORTGAGE,8.0,EDUCATION,C,8000,13.43,0,0.14,N,4,1
8477,22,58000,MORTGAGE,1.0,VENTURE,A,4000,7.29,0,0.07,N,3,0
8478,23,29772,RENT,3.0,PERSONAL,D,7700,16.77,1,0.26,Y,4,1
8479,22,58000,OWN,6.0,EDUCATION,D,10000,14.83,0,0.17,N,2,1
8480,22,58000,MORTGAGE,4.0,MEDICAL,A,11050,6.54,0,0.19,N,4,0
8481,25,58000,MORTGAGE,9.0,MEDICAL,A,8500,7.14,0,0.15,N,3,0
8482,24,96408,RENT,1.0,EDUCATION,C,7700,12.53,0,0.08,Y,4,1
8483,22,19680,RENT,2.0,EDUCATION,D,7750,14.83,1,0.39,Y,3,1
8484,22,23000,RENT,2.0,EDUCATION,C,7750,,1,0.34,Y,4,1
8485,24,24000,RENT,0.0,HOMEIMPROVEMENT,D,7750,17.27,1,0.32,N,3,1
8486,23,58000,MORTGAGE,8.0,VENTURE,C,8000,13.61,0,0.14,Y,3,0
8487,26,24000,RENT,1.0,DEBTCONSOLIDATION,C,7750,14.35,1,0.32,N,3,1
8488,23,58000,OWN,4.0,MEDICAL,C,6400,13.48,0,0.11,Y,3,0
8489,21,26000,RENT,2.0,MEDICAL,E,7750,16.7,1,0.3,Y,2,0
8490,25,58000,MORTGAGE,8.0,HOMEIMPROVEMENT,C,17500,13.11,0,0.3,Y,4,1
8491,21,26000,RENT,4.0,EDUCATION,C,7750,13.16,0,0.3,Y,3,1
8492,23,58000,OWN,4.0,MEDICAL,B,15000,10.25,0,0.26,N,3,0
8493,26,58000,MORTGAGE,10.0,VENTURE,B,5000,10.62,0,0.09,N,2,0
8494,23,58000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,5000,7.14,0,0.09,N,2,0
8495,26,29760,RENT,6.0,MEDICAL,B,7750,9.62,0,0.26,N,4,1
8496,24,30000,RENT,6.0,EDUCATION,E,7750,,0,0.26,Y,2,0
8497,24,33000,RENT,2.0,VENTURE,F,7750,,1,0.23,N,2,1
8498,23,29000,RENT,6.0,MEDICAL,D,7750,14.59,1,0.27,Y,3,1
8499,23,58000,MORTGAGE,0.0,EDUCATION,A,9600,7.51,0,0.17,N,3,1
8500,25,58000,MORTGAGE,9.0,MEDICAL,B,10400,12.18,0,0.18,N,2,0
8501,22,52000,MORTGAGE,6.0,VENTURE,D,6000,,1,0.12,Y,3,0
8502,23,52000,MORTGAGE,7.0,PERSONAL,B,5000,11.48,1,0.1,N,2,1
8503,22,48000,RENT,1.0,PERSONAL,A,7750,7.74,0,0.16,N,2,0
8504,25,49000,RENT,2.0,MEDICAL,A,7750,9.63,0,0.16,N,4,0
8505,25,100000,RENT,9.0,PERSONAL,B,7750,9.99,1,0.08,N,4,1
8506,24,58000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,2200,7.4,0,0.04,N,3,0
8507,22,33000,RENT,5.0,DEBTCONSOLIDATION,B,7800,10.99,0,0.24,N,3,0
8508,24,58000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,3500,7.68,0,0.06,N,2,0
8509,23,33000,RENT,0.0,PERSONAL,B,7800,10.95,1,0.24,N,2,1
8510,24,33600,RENT,1.0,PERSONAL,D,7800,16.49,1,0.23,N,4,1
8511,25,58000,MORTGAGE,4.0,MEDICAL,B,17000,10.95,0,0.29,N,4,0
8512,22,58000,OWN,5.0,EDUCATION,C,4500,13.16,0,0.08,N,2,1
8513,21,34000,RENT,5.0,DEBTCONSOLIDATION,C,7800,13.79,1,0.23,N,2,0
8514,26,36000,RENT,3.0,VENTURE,C,7800,14.27,0,0.22,N,2,0
8515,23,58000,OTHER,0.0,VENTURE,B,16000,12.21,0,0.28,N,4,0
8516,22,58000,OTHER,3.0,DEBTCONSOLIDATION,C,15000,13.79,0,0.26,Y,4,1
8517,26,38000,RENT,6.0,VENTURE,B,7800,12.53,0,0.21,N,4,0
8518,26,58000,MORTGAGE,5.0,MEDICAL,C,12000,13.16,0,0.21,Y,4,0
8519,24,40000,RENT,1.0,MEDICAL,A,7800,,0,0.2,N,2,0
8520,25,58000,MORTGAGE,2.0,PERSONAL,D,2750,12.86,0,0.05,Y,4,1
8521,25,58000,MORTGAGE,5.0,HOMEIMPROVEMENT,D,10000,13.24,0,0.17,N,4,1
8522,22,52000,MORTGAGE,6.0,EDUCATION,D,10000,13.87,1,0.19,Y,2,1
8523,25,43000,RENT,2.0,VENTURE,A,7800,7.14,0,0.18,N,3,0
8524,25,58000,MORTGAGE,5.0,EDUCATION,A,3150,6.17,0,0.05,N,4,0
8525,26,43000,RENT,5.0,MEDICAL,A,7800,7.88,0,0.18,N,2,0
8526,23,43955,RENT,7.0,EDUCATION,D,7800,15.62,0,0.18,N,3,0
8527,23,45000,RENT,0.0,DEBTCONSOLIDATION,B,7800,12.69,0,0.17,N,4,0
8528,24,45000,RENT,3.0,PERSONAL,A,7800,7.51,0,0.17,N,3,0
8529,24,54000,RENT,2.0,DEBTCONSOLIDATION,A,7800,7.9,0,0.14,N,4,0
8530,26,58125,MORTGAGE,10.0,VENTURE,B,6000,10.25,0,0.1,N,2,0
8531,24,49000,RENT,2.0,VENTURE,D,7800,15.62,1,0.16,N,2,1
8532,25,59000,RENT,2.0,VENTURE,B,7800,12.21,0,0.13,N,2,0
8533,22,60000,RENT,6.0,VENTURE,D,7800,15.21,0,0.13,N,4,1
8534,22,58200,MORTGAGE,1.0,EDUCATION,C,10000,12.53,0,0.17,N,2,1
8535,23,58200,MORTGAGE,2.0,DEBTCONSOLIDATION,B,13000,,0,0.22,N,2,0
8536,23,59004,RENT,1.0,DEBTCONSOLIDATION,D,7800,15.99,1,0.13,Y,3,1
8537,26,78000,RENT,6.0,VENTURE,D,7800,16.77,0,0.1,N,3,1
8538,23,80000,RENT,2.0,VENTURE,B,7800,9.99,0,0.1,N,2,0
8539,26,85757,RENT,0.0,MEDICAL,B,7800,11.83,0,0.09,N,3,0
8540,21,100000,RENT,1.0,DEBTCONSOLIDATION,A,7800,7.88,0,0.08,N,2,0
8541,24,26000,RENT,3.0,MEDICAL,B,7850,9.96,0,0.3,N,2,0
8542,22,32000,RENT,0.0,PERSONAL,D,7875,14.91,1,0.25,N,2,1
8543,23,58500,MORTGAGE,6.0,MEDICAL,A,4000,8.0,0,0.07,N,2,0
8544,25,58560,MORTGAGE,9.0,DEBTCONSOLIDATION,B,5000,10.59,0,0.09,N,4,0
8545,23,58560,MORTGAGE,7.0,MEDICAL,B,8000,12.21,0,0.14,N,3,0
8546,23,58600,MORTGAGE,6.0,PERSONAL,A,7800,7.9,0,0.13,N,4,0
8547,22,28000,RENT,7.0,VENTURE,B,7900,9.99,0,0.28,N,2,0
8548,22,58608,MORTGAGE,6.0,EDUCATION,A,12000,6.03,0,0.2,N,4,0
8549,22,52650,MORTGAGE,1.0,DEBTCONSOLIDATION,F,19200,17.26,1,0.36,N,4,1
8550,23,30000,RENT,4.0,DEBTCONSOLIDATION,C,7925,15.27,0,0.26,Y,4,1
8551,26,52704,MORTGAGE,8.0,HOMEIMPROVEMENT,B,3000,10.95,1,0.06,N,4,1
8552,25,58750,MORTGAGE,6.0,HOMEIMPROVEMENT,D,6000,15.33,0,0.1,Y,3,1
8553,21,50700,RENT,5.0,VENTURE,B,7950,10.99,0,0.16,N,3,1
8554,22,58800,MORTGAGE,6.0,EDUCATION,B,5100,10.99,0,0.09,N,4,0
8555,22,14400,RENT,3.0,HOMEIMPROVEMENT,B,8000,9.99,1,0.56,N,4,1
8556,21,15500,RENT,3.0,HOMEIMPROVEMENT,A,8000,7.51,1,0.52,N,4,1
8557,24,16000,RENT,0.0,HOMEIMPROVEMENT,C,8000,13.57,1,0.5,N,2,1
8558,21,58800,MORTGAGE,5.0,EDUCATION,D,25000,14.09,0,0.43,N,2,1
8559,22,19200,RENT,4.0,HOMEIMPROVEMENT,D,8000,16.29,1,0.42,Y,3,1
8560,22,58896,MORTGAGE,6.0,PERSONAL,A,9500,6.76,0,0.16,N,3,0
8561,24,19200,RENT,1.0,HOMEIMPROVEMENT,C,8000,13.61,1,0.42,Y,3,1
8562,26,58900,MORTGAGE,8.0,PERSONAL,A,6400,8.63,0,0.11,N,3,0
8563,22,19800,RENT,4.0,MEDICAL,A,8000,,1,0.4,N,4,1
8564,21,58951,MORTGAGE,5.0,MEDICAL,A,3000,7.51,0,0.05,N,4,0
8565,24,20000,RENT,5.0,EDUCATION,B,8000,10.99,1,0.4,N,4,1
