person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,evaluation_text,label
26,65000,RENT,10.0,DEBTCONSOLIDATION,A,24000,,1,0.37,N,2,借款人年龄26岁，收入为65000元，这样的收入水平相对有限。住房情况是RENT，稳定性一般。就业时长约10.0年，这反映出其工作稳定性欠佳。贷款意图为DEBTCONSOLIDATION，然而其信用等级仅为A，这充分表明信用状况不容乐观。申请贷款金额24000元，贷款利率较高，贷款占收入的百分比达37.00%，还款压力较大。借款人曾有违约记录（N），且信用历史长度为2年，这些因素都显著增加了违约风险。综合全面考虑，该借款人还款能力存在很大疑问，务必谨慎审批贷款申请。,0
22,17760,MORTGAGE,6.0,EDUCATION,C,4975,,1,0.28,Y,3,借款人年龄22岁，收入为17760元，这样的收入水平相对有限。住房情况是MORTGAGE，稳定性一般。就业时长约6.0年，这反映出其工作稳定性欠佳。贷款意图为EDUCATION，然而其信用等级仅为C，这充分表明信用状况不容乐观。申请贷款金额4975元，贷款利率较高，贷款占收入的百分比达28.00%，还款压力较大。借款人曾有违约记录（Y），且信用历史长度为3年，这些因素都显著增加了违约风险。综合全面考虑，该借款人还款能力存在很大疑问，务必谨慎审批贷款申请。,0
23,59000,RENT,5.0,DEBTCONSOLIDATION,E,24000,19.69,1,0.41,Y,2,借款人年龄23岁，收入为59000元，这样的收入水平相对有限。住房情况是RENT，稳定性一般。就业时长约5.0年，这反映出其工作稳定性欠佳。贷款意图为DEBTCONSOLIDATION，然而其信用等级仅为E，这充分表明信用状况不容乐观。申请贷款金额24000元，贷款利率较高，贷款占收入的百分比达41.00%，还款压力较大。借款人曾有违约记录（Y），且信用历史长度为2年，这些因素都显著增加了违约风险。综合全面考虑，该借款人还款能力存在很大疑问，务必谨慎审批贷款申请。,0
23,66000,RENT,6.0,VENTURE,A,24000,,1,0.36,N,4,借款人年龄23岁，收入为66000元，这样的收入水平相对有限。住房情况是RENT，稳定性一般。就业时长约6.0年，这反映出其工作稳定性欠佳。贷款意图为VENTURE，然而其信用等级仅为A，这充分表明信用状况不容乐观。申请贷款金额24000元，贷款利率较高，贷款占收入的百分比达36.00%，还款压力较大。借款人曾有违约记录（N），且信用历史长度为4年，这些因素都显著增加了违约风险。综合全面考虑，该借款人还款能力存在很大疑问，务必谨慎审批贷款申请。,0
24,60000,RENT,0.0,VENTURE,D,24000,14.96,1,0.4,N,4,借款人年龄24岁，收入为60000元，这样的收入水平相对有限。住房情况是RENT，稳定性一般。就业时长约0.0年，这反映出其工作稳定性欠佳。贷款意图为VENTURE，然而其信用等级仅为D，这充分表明信用状况不容乐观。申请贷款金额24000元，贷款利率较高，贷款占收入的百分比达40.00%，还款压力较大。借款人曾有违约记录（N），且信用历史长度为4年，这些因素都显著增加了违约风险。综合全面考虑，该借款人还款能力存在很大疑问，务必谨慎审批贷款申请。,0
25,66143,RENT,9.0,EDUCATION,A,24000,6.99,1,0.36,N,3,借款人年龄25岁，收入为66143元，这样的收入水平相对有限。住房情况是RENT，稳定性一般。就业时长约9.0年，这反映出其工作稳定性欠佳。贷款意图为EDUCATION，然而其信用等级仅为A，这充分表明信用状况不容乐观。申请贷款金额24000元，贷款利率较高，贷款占收入的百分比达36.00%，还款压力较大。借款人曾有违约记录（N），且信用历史长度为3年，这些因素都显著增加了违约风险。综合全面考虑，该借款人还款能力存在很大疑问，务必谨慎审批贷款申请。,0
22,62250,RENT,3.0,PERSONAL,E,24000,16.45,1,0.39,Y,4,借款人年龄22岁，收入为62250元，这样的收入水平相对有限。住房情况是RENT，稳定性一般。就业时长约3.0年，这反映出其工作稳定性欠佳。贷款意图为PERSONAL，然而其信用等级仅为E，这充分表明信用状况不容乐观。申请贷款金额24000元，贷款利率较高，贷款占收入的百分比达39.00%，还款压力较大。借款人曾有违约记录（Y），且信用历史长度为4年，这些因素都显著增加了违约风险。综合全面考虑，该借款人还款能力存在很大疑问，务必谨慎审批贷款申请。,0
24,70000,RENT,8.0,EDUCATION,B,24000,10.99,1,0.34,N,4,借款人年龄24岁，收入为70000元，这样的收入水平相对有限。住房情况是RENT，稳定性一般。就业时长约8.0年，这反映出其工作稳定性欠佳。贷款意图为EDUCATION，然而其信用等级仅为B，这充分表明信用状况不容乐观。申请贷款金额24000元，贷款利率较高，贷款占收入的百分比达34.00%，还款压力较大。借款人曾有违约记录（N），且信用历史长度为4年，这些因素都显著增加了违约风险。综合全面考虑，该借款人还款能力存在很大疑问，务必谨慎审批贷款申请。,0
23,74000,RENT,7.0,DEBTCONSOLIDATION,B,24000,10.99,1,0.32,N,2,借款人年龄23岁，收入为74000元，这样的收入水平相对有限。住房情况是RENT，稳定性一般。就业时长约7.0年，这反映出其工作稳定性欠佳。贷款意图为DEBTCONSOLIDATION，然而其信用等级仅为B，这充分表明信用状况不容乐观。申请贷款金额24000元，贷款利率较高，贷款占收入的百分比达32.00%，还款压力较大。借款人曾有违约记录（N），且信用历史长度为2年，这些因素都显著增加了违约风险。综合全面考虑，该借款人还款能力存在很大疑问，务必谨慎审批贷款申请。,0
22,18000,OWN,3.0,PERSONAL,A,3000,7.9,1,0.17,N,4,借款人年龄22岁，收入为18000元，这样的收入水平相对有限。住房情况是OWN，稳定性一般。就业时长约3.0年，这反映出其工作稳定性欠佳。贷款意图为PERSONAL，然而其信用等级仅为A，这充分表明信用状况不容乐观。申请贷款金额3000元，贷款利率较高，贷款占收入的百分比达17.00%，还款压力较大。借款人曾有违约记录（N），且信用历史长度为4年，这些因素都显著增加了违约风险。综合全面考虑，该借款人还款能力存在很大疑问，务必谨慎审批贷款申请。,0
22,75000,RENT,6.0,EDUCATION,B,24000,12.69,1,0.32,N,4,借款人年龄22岁，收入为75000元，这样的收入水平相对有限。住房情况是RENT，稳定性一般。就业时长约6.0年，这反映出其工作稳定性欠佳。贷款意图为EDUCATION，然而其信用等级仅为B，这充分表明信用状况不容乐观。申请贷款金额24000元，贷款利率较高，贷款占收入的百分比达32.00%，还款压力较大。借款人曾有违约记录（N），且信用历史长度为4年，这些因素都显著增加了违约风险。综合全面考虑，该借款人还款能力存在很大疑问，务必谨慎审批贷款申请。,0
24,75000,RENT,9.0,MEDICAL,B,24000,10.37,1,0.32,N,3,借款人年龄24岁，收入为75000元，这样的收入水平相对有限。住房情况是RENT，稳定性一般。就业时长约9.0年，这反映出其工作稳定性欠佳。贷款意图为MEDICAL，然而其信用等级仅为B，这充分表明信用状况不容乐观。申请贷款金额24000元，贷款利率较高，贷款占收入的百分比达32.00%，还款压力较大。借款人曾有违约记录（N），且信用历史长度为3年，这些因素都显著增加了违约风险。综合全面考虑，该借款人还款能力存在很大疑问，务必谨慎审批贷款申请。,0
24,75000,RENT,7.0,HOMEIMPROVEMENT,C,24000,,1,0.32,N,3,借款人年龄24岁，收入为75000元，这样的收入水平相对有限。住房情况是RENT，稳定性一般。就业时长约7.0年，这反映出其工作稳定性欠佳。贷款意图为HOMEIMPROVEMENT，然而其信用等级仅为C，这充分表明信用状况不容乐观。申请贷款金额24000元，贷款利率较高，贷款占收入的百分比达32.00%，还款压力较大。借款人曾有违约记录（N），且信用历史长度为3年，这些因素都显著增加了违约风险。综合全面考虑，该借款人还款能力存在很大疑问，务必谨慎审批贷款申请。,0
26,69000,RENT,0.0,DEBTCONSOLIDATION,F,24000,15.83,1,0.35,N,3,借款人年龄26岁，收入为69000元，这样的收入水平相对有限。住房情况是RENT，稳定性一般。就业时长约0.0年，这反映出其工作稳定性欠佳。贷款意图为DEBTCONSOLIDATION，然而其信用等级仅为F，这充分表明信用状况不容乐观。申请贷款金额24000元，贷款利率较高，贷款占收入的百分比达35.00%，还款压力较大。借款人曾有违约记录（N），且信用历史长度为3年，这些因素都显著增加了违约风险。综合全面考虑，该借款人还款能力存在很大疑问，务必谨慎审批贷款申请。,0
23,78000,RENT,4.0,PERSONAL,C,24000,13.92,1,0.31,N,3,借款人年龄23岁，收入为78000元，这样的收入水平相对有限。住房情况是RENT，稳定性一般。就业时长约4.0年，这反映出其工作稳定性欠佳。贷款意图为PERSONAL，然而其信用等级仅为C，这充分表明信用状况不容乐观。申请贷款金额24000元，贷款利率较高，贷款占收入的百分比达31.00%，还款压力较大。借款人曾有违约记录（N），且信用历史长度为3年，这些因素都显著增加了违约风险。综合全面考虑，该借款人还款能力存在很大疑问，务必谨慎审批贷款申请。,0
22,18000,OWN,,VENTURE,B,2000,11.49,0,0.11,N,3,借款人年龄为22岁，展现出与其年龄相称的成熟与稳重。其年收入达18000元，这一可观的收入为按时偿还贷款提供了极为坚实的经济后盾。住房方面，处于OWN状态，这体现出其生活具备较高的安定性。就业时长约nan年，足以证明其工作稳定性较强。此次贷款意图为VENTURE，从过往信用记录来看，信用等级被评定为B，这清晰地表明其信用表现良好。贷款金额为2000元，贷款利率处于合理范畴，贷款占收入的百分比为11.00%，还款压力相对较小。借款人无违约记录（N），且信用历史长度已有3年，这进一步有力地证明其具备良好的信用习惯。综合各方面因素评估，该借款人经营状况稳健，还款意愿和能力都较强，非常建议批准贷款申请。,0
24,80000,RENT,2.0,MEDICAL,B,24000,10.25,0,0.3,N,2,借款人年龄为24岁，展现出与其年龄相称的成熟与稳重。其年收入达80000元，这一可观的收入为按时偿还贷款提供了极为坚实的经济后盾。住房方面，处于RENT状态，这体现出其生活具备较高的安定性。就业时长约2.0年，足以证明其工作稳定性较强。此次贷款意图为MEDICAL，从过往信用记录来看，信用等级被评定为B，这清晰地表明其信用表现良好。贷款金额为24000元，贷款利率处于合理范畴，贷款占收入的百分比为30.00%，还款压力相对较小。借款人无违约记录（N），且信用历史长度已有2年，这进一步有力地证明其具备良好的信用习惯。综合各方面因素评估，该借款人经营状况稳健，还款意愿和能力都较强，非常建议批准贷款申请。,0
