person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,label,risk_analyst_eval,industry_specialist_eval,legal_advisor_eval
22,17400,MORTGAGE,6.0,VENTURE,B,1000,11.36,0,0.06,N,2,0,"- 年龄较小，工作年限短，稳定性不足。
- 年收入低，负债水平相对较低但偿还能力有限。
- 信贷评分为B，信用记录良好，无违约记录。
- 贷款金额占收入比例低，风险可控。

总体风险评级：中风险。",存在问题：1）收入来源不明，缺少具体工作单位和职位；2）负债情况未提供，需说明其他债务；3）经营时间与借款用途不匹配，需解释创业背景。,借款人年收入较低，工作时间短，贷款用途为创业，显示目标规划较强。无违约记录和良好信用历史，表明诚信程度高。总体判断：明确意愿。
22,49000,RENT,2.0,MEDICAL,E,24000,17.56,1,0.49,N,4,0,"1. 年龄较小，工作年限短，收入不稳定。
2. 信用评分等级E，表明信用风险较高。
3. 贷款金额占收入49%，负担较重。
4. 利率17.56%，利息负担增加。
5. 无违约记录，但信用历史时长有限。

总体风险评级：高风险。",问题：1）缺失收入来源、负债情况；2）工作年限描述含糊；3）信贷评分等级低，贷款风险高。需补充收入来源和负债信息，明确工作年限。,借款人年龄较小，工作年限短，收入相对较低。虽然无违约记录，但信用评分E显示信用风险高。借款用途为医疗，体现一定责任感，但高利率和贷款金额占收入比例接近50%可能影响还款意愿。总体判断：意愿不明。
26,60000,RENT,0.0,PERSONAL,A,24000,7.9,1,0.4,N,4,0,"- 信用评分A，良好信用记录，无违约。
- 年收入60000元，贷款占比0.4，负担合理。
- 工作年限短，收入稳定性存疑。
- 住房为租赁，缺乏资产支持。

总体风险评级：中风险。",问题包括：1）工作年限为0.0月，缺乏稳定收入来源说明；2）借款用途“个人”含糊，未明确具体用途；3）需补充负债情况。建议提供详细收入来源及具体借款目的。,借款人年收入稳定，信用评分高且无违约记录，显示出良好的诚信与责任感。虽然工作时间短，但贷款金额与收入比例合理，借款用途明确，整体判断为明确意愿。
25,60000,RENT,3.0,PERSONAL,B,24000,10.99,1,0.4,N,4,0,"- 年龄较轻，工作经验不足，影响稳定性。
- 年收入60000元，贷款占比0.4，尚可承受。
- 信用评分B，信用良好，无违约记录。
- 负债水平低，但工作年限短，风险增加。

总体风险评级：中风险。",发现的问题：1) 缺失收入来源和负债情况。2) 描述较清晰，但工作年限过短可能影响审核。3) 无自相矛盾表述。需补充收入来源和现有负债信息。,借款人年收入较低，工作经验短，信贷评分为B，且贷款金额占收入比例为40%，显示压力。无违约记录体现诚信，但个人责任感和目标规划不明。综合判断：意愿不明。
22,60000,RENT,0.0,PERSONAL,A,24000,7.29,1,0.4,N,3,0,"- 年龄较小，工作年限短，收入稳定性待考量。
- 信贷评分高，借款用途合理。
- 贷款金额占收入比例适中，负债水平低。
- 无违约记录，信用历史良好。

总体风险评级：中风险。",问题：1）缺失收入来源（如工作单位）；2）负债情况未说明；3）工作年限不合理（0.0月）。需补充具体收入来源、负债信息及工作经历。,借款人信用评分A，无违约记录，年收入与贷款额比例适中，显示出一定的还款能力。虽工作经验不足，但无逃避动机，意愿明确。总结判断：明确意愿。
21,60000,RENT,5.0,MEDICAL,B,24000,10.75,1,0.4,N,2,0,"1. 年龄较小，工作年限短，收入稳定性不足。
2. 信贷评分B，信用状况一般。
3. 贷款金额占收入比例为0.4，占比较高。
4. 无违约记录，信用历史正常。
5. 医疗用途贷款，紧急性较高。

总体风险评级：中风险。",问题包括：1）收入来源不明确（如是否稳定工作）；2）负债情况缺失（如其他贷款）；3）工作年限较短，需评估信用风险。建议补充收入来源、负债情况。,借款人年龄较小，工作时间短，年收入较低，贷款金额占比高。用途为医疗显示一定紧迫性，但信贷评分B和无违约记录表明诚信度尚可。总体评估为“意愿不明”。
26,62004,RENT,9.0,DEBTCONSOLIDATION,A,24000,7.9,1,0.39,N,3,0,"- 年龄适中，信用记录良好（无违约）。
- 收入稳定，年收入62004元，债务占比0.39适中。
- 信用评分等级A，表明信用状况良好。
- 工作年限较短（9个月），需关注其稳定性。

总体风险评级：中风险。",问题：1）缺失负债情况和收入来源说明；2）借款用途“DEBTCONSOLIDATION”需更清晰说明具体债务类型；3）工作年限9个月是否足够支持贷款申请需判断。补充信息：负债明细及来源。,借款人年收入较高，信用评分A级，无违约记录，显示出较强的还款能力和责任感。借款用途为债务整合，表明其有积极规划财务的意愿。综合判断，借款人意愿明确。
22,62400,RENT,3.0,EDUCATION,D,24000,14.84,1,0.38,N,2,0,"- 年龄较小，工作经验不足，稳定性差。
- 年收入较低，贷款金额占比偏高（38%）。
- 信贷评分等级为D，风险较大。
- 贷款用途教育，潜在收益不确定。
- 无违约记录，但信用历史短。

总体风险评级：高风险。",问题：1）缺失收入来源及负债情况信息；2）工作年限过短，可能影响贷款能力；3）信贷评分为D，需解释原因。建议补充收入来源及详细负债情况。,借款人年龄较轻，收入稳定，借款用于教育，显示出积极的目标规划。然而，信用评分D且工作年限短，可能反映责任感不足。总体判断为意愿不明。
26,65000,RENT,10.0,DEBTCONSOLIDATION,A,24000,,1,0.37,N,2,0,"- 年龄偏年轻，收入稳定，年收入65000元。
- 工作年限较短，仅10个月，收入来源不够稳固。
- 信贷评分良好（A），无违约记录，信用历史较短（2年）。
- 贷款金额24000元，占收入37%，负担适中。
- 借款用途为债务整合，可能有一定压力。

总体风险评级：中风险。","问题有：1）缺失利率具体数值，""nan%""需明确；2）收入来源未说明，需补充是否稳定；3）负债情况不明确，需提供其他贷款信息。",借款人年收入较高，信贷评分A级且无违约记录，显示出良好的信用状况。借款用途为债务整合，表明其有意改善财务状况。综合评估，借款人意愿明确。
22,17760,MORTGAGE,6.0,EDUCATION,C,4975,,1,0.28,Y,3,0,"- 借款人年龄较小，工作年限短，收入较低。
- 信贷评分C，存在违约记录，信用风险高。
- 贷款金额占收入比例合理，但负债水平需关注。
- 还款能力不足，存在违约可能。

总体风险评级：高风险。",问题包括：1）缺少负债总额和住房贷款情况；2）利率为nan%不明确；3）描述不清晰，未说明违约记录细节。需补充负债、住房贷款信息及利率。,借款人年龄较小，工作时间短，年收入较低。信贷评分C且有违约记录，显示诚信不足。借款用途为教育，但贷款金额占比接近30%。综合判断，借款人意愿可疑。
23,59000,RENT,5.0,DEBTCONSOLIDATION,E,24000,19.69,1,0.41,Y,2,0,"- 年龄较小，工作年限短，收入稳定性不足。
- 信贷评分等级E，信用记录差。
- 贷款金额占收入41%，负担较重。
- 有违约记录，信用风险高。
- 借款用途为债务整合，表明财务压力。

总体风险评级：高风险。",问题：1）缺少负债情况及资产信息；2）工作年限较短，收入来源需明确；3）信贷评分为E，需解释原因。建议补充负债、资产及收入来源信息。,借款人年仅23岁，工作时间短，年收入59000元，存在违约记录，信贷评分低。借款用途为债务整合，可能存在逃避动机。总体判断：意愿不明。
23,66000,RENT,6.0,VENTURE,A,24000,,1,0.36,N,4,0,"- 年龄较轻，工作年限短，收入稳定。
- 信贷评分等级A，表明信用良好。
- 贷款金额占收入比例合理（36%）。
- 无违约记录，信用历史较长（4年）。
- 住房租赁，缺乏资产保障。

总体风险评级：中风险。",问题包括：1）利率为“nan%”，需补充有效利率信息；2）缺少负债情况；3）借款用途“VENTURE”不够具体。建议补充负债、利率和用途详细说明。,借款人信贷评分A且无违约记录，表明其诚信程度较高。年收入66000元与贷款金额比例合理，显示出积极还款意愿。综合评估，判断为明确意愿。
24,60000,RENT,0.0,VENTURE,D,24000,14.96,1,0.4,N,4,0,"- 年龄较轻，工作经验不足，风险较高。
- 年收入与贷款金额比例适中，但利率偏高。
- 信贷评分为D，表明信用风险大。
- 无违约记录，但信用历史较短。
- 总体分析：信用风险较高，违约可能性大。风险评级：高风险。",问题：1）缺少负债情况和经营计划；2）工作年限为0，需明确是否在职及未来工作计划；3）借款用途“VENTURE”不清晰，需具体说明。建议补充以上信息。,借款人年龄较轻，年收入较低，工作经验不足，信贷评分为D，显示出潜在的还款风险。借款用途为创业，可能存在逃避动机。总体判断为：意愿不明。
25,66143,RENT,9.0,EDUCATION,A,24000,6.99,1,0.36,N,3,0,"- 信用评分A，表明信用良好。
- 年收入66143元，贷款金额占比36%，合理。
- 工作年限较短（9个月），收入稳定性需考量。
- 无违约记录，风险较低。
- 负债水平在可承受范围内。

总体风险评级：中风险。",发现的问题：1）缺失负债情况、资产状况和其他收入来源信息；2）借款用途不明确，需说明具体用途；3）工作年限较短，需提供稳定性证明。建议补充相关信息。,借款人信贷评分为A，无违约记录，贷款金额占收入比例合理，显示出良好的还款意愿。申请教育贷款表明目标明确，责任感强。总结判断：明确意愿。
22,62250,RENT,3.0,PERSONAL,E,24000,16.45,1,0.39,Y,4,0,"- 年龄较小，工作经验不足，收入来源不稳定。
- 信贷评分等级E，信用记录差，存在违约记录。
- 贷款金额占收入比例适中，但负债水平需关注。
- 高利率增加还款压力，违约风险较高。

总体风险评级：高风险。",问题包括：1）工作年限过短，需补充稳定收入来源；2）借款用途不明，需具体说明；3）信贷评分E与违约记录矛盾，需解释。,借款人年龄较小，工作年限短，信贷评分低且有违约记录，显示出责任感不足和诚信问题。借款用途为个人，意图不明。总体判断：意愿不明。
24,70000,RENT,8.0,EDUCATION,B,24000,10.99,1,0.34,N,4,0,"- 年龄较轻，工作年限短，稳定性不足。
- 年收入70000元，贷款金额占比合理（34%）。
- 信贷评分B，信用历史良好，无违约记录。
- 住房租赁，缺乏资产保障。
- 负债水平较低，但收入稳定性存疑。

总体风险评级：中风险。",问题包括：1）缺失负债情况；2）借款用途不明确（具体教育支出）；3）贷款状态不清晰（需说明状态含义）。需补充负债信息及用途明细。,借款人年收入稳定，信用历史良好，无违约记录，表明其诚信程度较高。借款用途明确为教育，显示出积极的目标规划。综合判断为：明确意愿。
